0,1,2,3,4
397,AGA,9606.ENSP00000264595,P20933,0.9395695364238412
398,AGAP1,9606.ENSP00000307634,Q9UPQ3,0.0848785871964681
399,AGAP2,9606.ENSP00000449241,Q99490,0.5241721854304638
400,AGAP3,9606.ENSP00000380413,Q96P47,0.6183222958057396
401,AGAP4,9606.ENSP00000392513,Q96P64,
402,AGAP5,9606.ENSP00000363207,A6NIR3,0.7704746136865344
403,AGBL1,9606.ENSP00000413001,Q96MI9,0.6596578366445917
404,AGBL2,9606.ENSP00000435582,Q5U5Z8,0.5402869757174393
405,AGBL3,9606.ENSP00000388275,Q8NEM8,0.1153973509933778
406,AGBL4,9606.ENSP00000360905,Q5VU57,0.5138520971302429
407,AGBL5,9606.ENSP00000353249,Q8NDL9,0.5679359823399559
408,AGER,9606.ENSP00000364210,Q15109,0.0649006622516554
409,AGFG1,9606.ENSP00000387282,P52594,0.607560706401766
410,AGFG2,9606.ENSP00000300176,O95081,0.8592163355408389
411,AGGF1,9606.ENSP00000316109,Q8N302,0.1967991169977928
412,AGK,9606.ENSP00000497280,Q53H12,0.3539183222958058
413,AGL,9606.ENSP00000294724,P35573,0.230132450331126
414,AGMAT,9606.ENSP00000364986,Q9BSE5,0.4849337748344371
415,AGMO,9606.ENSP00000341662,Q6ZNB7,0.2495033112582783
416,AGO1,9606.ENSP00000362300,Q9UL18,0.2911147902869755
417,AGO2,9606.ENSP00000220592,Q9UKV8,0.8480684326710817
418,AGO3,9606.ENSP00000362287,Q9H9G7,0.2192052980132452
419,AGO4,9606.ENSP00000362306,Q9HCK5,0.3199227373068433
420,AGPAT1,9606.ENSP00000378877,Q99943,0.06280353200883
421,AGPAT2,9606.ENSP00000360761,O15120,0.7262141280353203
422,AGPAT3,9606.ENSP00000291572,Q9NRZ7,0.8689293598233996
423,AGPAT4,9606.ENSP00000314036,Q9NRZ5,0.2344370860927153
424,AGPAT5,9606.ENSP00000285518,Q9NUQ2,0.2588852097130243
425,AGPS,9606.ENSP00000264167,O00116,0.1226269315673285
426,AGR2,9606.ENSP00000391490,O95994,0.3865894039735099
427,AGR3,9606.ENSP00000308606,Q8TD06,0.3495584988962473
428,AGRN,9606.ENSP00000368678,O00468,0.0716335540838852
429,AGRP,9606.ENSP00000290953,O00253,0.6501103752759383
430,AGT,9606.ENSP00000355627,P01019,0.5387417218543047
431,AGTPBP1,9606.ENSP00000338512,Q9UPW5,0.0812913907284767
432,AGTR1,9606.ENSP00000398832,P30556,0.1683222958057394
433,AGTRAP,9606.ENSP00000319713,Q6RW13,0.9461368653421632
434,AGXT,9606.ENSP00000302620,P21549,0.8997240618101545
435,AGXT2,9606.ENSP00000231420,Q9BYV1,0.9043046357615894
436,AHCTF1,9606.ENSP00000355465,Q8WYP5,0.114072847682119
437,AHCY,9606.ENSP00000217426,P23526,0.9629690949227372
438,AHCYL1,9606.ENSP00000358814,O43865,0.0896247240618099
439,AHCYL2,9606.ENSP00000315931,Q96HN2,0.4571192052980131
440,AHDC1,9606.ENSP00000363123,Q5TGY3,0.440066225165563
441,AHI1,9606.ENSP00000265602,Q8N157,0.1694260485651216
442,AHR,9606.ENSP00000242057,P35869,0.6836092715231789
443,AHRR,9606.ENSP00000426932,D6RE68,0.6608719646799117
444,AHSA1,9606.ENSP00000216479,O95433,0.6476821192052982
445,AHSG,9606.ENSP00000273784,P02765,0.1608167770419432
446,AHSP,9606.ENSP00000307199,Q9NZD4,0.0651214128035317
447,AICDA,9606.ENSP00000229335,Q9GZX7,0.8951986754966889
448,AIDA,9606.ENSP00000339161,Q96BJ3,0.8704194260485651
449,AIF1,9606.ENSP00000365227,P55008,0.1048565121412799
450,AIF1L,9606.ENSP00000361383,Q9BQI0,0.6903421633554085
451,AIFM2,9606.ENSP00000478931,Q9BRQ8,0.7286975717439294
452,AIFM3,9606.ENSP00000382120,Q96NN9,0.5233443708609272
453,AIG1,9606.ENSP00000350509,Q9NVV5,0.0252207505518763
454,AIM2,9606.ENSP00000357112,O14862,0.686092715231788
455,AIMP1,9606.ENSP00000378191,Q12904,0.4482339955849892
456,AIMP2,9606.ENSP00000223029,Q13155,0.6532560706401767
457,AIP,9606.ENSP00000279146,O00170,0.9711368653421634
458,AIPL1,9606.ENSP00000370521,Q9NZN9,0.0952538631346581
459,AIRE,9606.ENSP00000291582,O43918,0.9014348785871964
460,AIRIM,9606.ENSP00000350704,Q9NX04,0.6856512141280354
461,AJAP1,9606.ENSP00000367433,Q9UKB5,0.0956953642384099
462,AJM1,9606.ENSP00000412388,C9J069,0.100938189845475
463,AJUBA,9606.ENSP00000262713,Q96IF1,0.7317880794701986
464,AK1,9606.ENSP00000223836,P00568,0.8910044150110376
465,AK3,9606.ENSP00000371230,Q9UIJ7,0.6258830022075054
466,AK4,9606.ENSP00000378743,P27144,0.6827262693156733
467,AK5,9606.ENSP00000346577,Q9Y6K8,0.993046357615894
468,AK6,9606.ENSP00000370201,Q9Y3D8,0.5455849889624725
469,AK7,9606.ENSP00000267584,Q96M32,0.9322295805739514
470,AK8,9606.ENSP00000298545,Q96MA6,0.3424392935982339
471,AK9,9606.ENSP00000410186,Q5TCS8,0.0728476821192052
472,AKAIN1,9606.ENSP00000462259,P0CW23,0.8458057395143488
473,AKAP1,9606.ENSP00000478212,Q92667,0.7773730684326711
474,AKAP10,9606.ENSP00000225737,O43572,0.8177152317880796
475,AKAP11,9606.ENSP00000025301,Q9UKA4,0.0155077262693156
476,AKAP12,9606.ENSP00000384537,Q02952,0.4040838852097131
477,AKAP3,9606.ENSP00000228850,O75969,0.1439293598234037
478,AKAP5,9606.ENSP00000378207,P24588,0.1849337748344372
479,AKAP6,9606.ENSP00000280979,Q13023,0.3768763796909493
480,AKAP7,9606.ENSP00000405252,Q9P0M2,0.2843818984547461
481,AKAP8,9606.ENSP00000269701,O43823,0.1635761589403974
482,AKAP8L,9606.ENSP00000380557,Q9ULX6,0.1578366445916116
483,AKIP1,9606.ENSP00000310459,Q9NQ31,0.1189845474613682
484,AKIRIN1,9606.ENSP00000392678,Q9H9L7,0.334933774834437
485,AKIRIN2,9606.ENSP00000257787,Q53H80,0.5722958057395144
486,AKNA,9606.ENSP00000303769,Q7Z591,0.5064017660044151
487,AKNAD1,9606.ENSP00000359018,Q5T1N1,0.7243377483443709
488,AKR1A1,9606.ENSP00000361140,P14550,0.2306843267108168
489,AKR1B1,9606.ENSP00000285930,P15121,0.8670529801324504
490,AKR1B10,9606.ENSP00000352584,O60218,0.9479580573951436
491,AKR1B15,9606.ENSP00000389289,C9JRZ8,0.991942604856512
492,AKR1C1,9606.ENSP00000370254,Q04828,0.3338852097130241
493,AKR1C2,9606.ENSP00000370129,P52895,0.2402317880794704
494,AKR1C3,9606.ENSP00000369927,P42330,0.5076710816777039
495,AKR1C4,9606.ENSP00000369814,P17516,0.8224061810154525
496,AKR1C8,9606.ENSP00000496804,Q5T2L2,0.6902317880794703
497,AKR1D1,9606.ENSP00000242375,P51857,0.8028145695364238
498,AKR1E2,9606.ENSP00000298375,Q96JD6,0.616335540838852
499,AKR7A2,9606.ENSP00000235835,O43488,0.70060706401766
500,AKR7A3,9606.ENSP00000355377,O95154,0.8609271523178808
501,AKT1,9606.ENSP00000451828,P31749,0.6189845474613687
502,AKT1S1,9606.ENSP00000375711,Q96B36,0.1948123620309052
503,AKT2,9606.ENSP00000375892,P31751,0.5862582781456954
504,AKTIP,9606.ENSP00000300245,Q9H8T0,0.8713576158940397
505,ALAD,9606.ENSP00000386284,P13716,0.8568984547461369
506,ALAS1,9606.ENSP00000378416,P13196,0.2085540838852097
507,ALB,9606.ENSP00000295897,P02768,0.0834437086092714
508,ALCAM,9606.ENSP00000305988,Q13740,0.8600993377483444
509,ALDH16A1,9606.ENSP00000293350,Q8IZ83,0.156898454746141
510,ALDH18A1,9606.ENSP00000360268,P54886,0.6636313465783665
511,ALDH1A1,9606.ENSP00000297785,P00352,0.3828918322295808
512,ALDH1A2,9606.ENSP00000249750,O94788,0.3587196467991164
513,ALDH1A3,9606.ENSP00000332256,P47895,0.3956953642384106
514,ALDH1B1,9606.ENSP00000366927,P30837,0.3019867549668873
515,ALDH1L1,9606.ENSP00000273450,O75891,0.770860927152318
516,ALDH1L2,9606.ENSP00000258494,Q3SY69,0.8361479028697573
517,ALDH2,9606.ENSP00000261733,P05091,0.1891832229580572
518,ALDH3A1,9606.ENSP00000411821,P30838,0.1363134657836644
519,ALDH3A2,9606.ENSP00000345774,P51648,0.1740066225165564
520,ALDH3B1,9606.ENSP00000473990,P43353,0.0696467991169979
521,ALDH4A1,9606.ENSP00000364490,P30038,0.747075055187638
522,ALDH5A1,9606.ENSP00000314649,P51649,0.930794701986755
523,ALDH6A1,9606.ENSP00000450436,Q02252,0.2653421633554085
524,ALDH7A1,9606.ENSP00000387123,P49419,0.4164459161147902
525,ALDH8A1,9606.ENSP00000265605,Q9H2A2,0.5931567328918324
526,ALDH9A1,9606.ENSP00000346827,P49189,0.0483995584988962
527,ALDOA,9606.ENSP00000496166,P04075,0.2384657836644592
528,ALDOB,9606.ENSP00000497767,P05062,0.499503311258278
529,ALDOC,9606.ENSP00000378731,P09972,0.0054083885209712
530,ALG1,9606.ENSP00000262374,Q9BT22,0.1051324503311251
531,ALG10,9606.ENSP00000266483,Q5BKT4,0.4639072847682121
532,ALG10B,9606.ENSP00000310120,Q5I7T1,0.0774834437086091
533,ALG11,9606.ENSP00000430236,Q2TAA5,0.0118653421633554
534,ALG12,9606.ENSP00000333813,Q9BV10,0.5807395143487858
535,ALG14,9606.ENSP00000359224,Q96F25,0.5671081677704194
536,ALG1L2,9606.ENSP00000479850,C9J202,0.0605408388520973
537,ALG2,9606.ENSP00000417764,Q9H553,0.8199227373068432
538,ALG3,9606.ENSP00000380793,Q92685,0.7486203090507727
539,ALG5,9606.ENSP00000239891,Q9Y673,0.5352649006622516
540,ALG6,9606.ENSP00000263440,Q9Y672,0.5538631346578367
541,ALG8,9606.ENSP00000299626,Q9BVK2,0.0932119205298011
542,ALG9,9606.ENSP00000482396,Q9H6U8,0.5604856512141281
543,ALK,9606.ENSP00000373700,Q9UM73,0.0707505518763797
544,ALKAL1,9606.ENSP00000351345,Q6UXT8,0.0648454746136864
545,ALKAL2,9606.ENSP00000384604,Q6UX46,0.2422185430463576
546,ALKBH1,9606.ENSP00000216489,Q13686,0.9676600441501104
547,ALKBH2,9606.ENSP00000398181,Q6NS38,0.9155629139072848
548,ALKBH3,9606.ENSP00000302232,Q96Q83,0.7313465783664459
549,ALKBH4,9606.ENSP00000292566,Q9NXW9,0.7725717439293598
550,ALKBH5,9606.ENSP00000382091,Q6P6C2,0.7895143487858721
551,ALKBH6,9606.ENSP00000368152,Q3KRA9,0.9498896247240618
552,ALKBH7,9606.ENSP00000245812,Q9BT30,0.6588852097130244
553,ALKBH8,9606.ENSP00000397673,Q96BT7,0.2352097130242823
554,ALLC,9606.ENSP00000252505,Q8N6M5,0.7001103752759383
555,ALOX12,9606.ENSP00000251535,P18054,0.148841059602653
556,ALOX12B,9606.ENSP00000497784,O75342,0.2043046357615893
557,ALOX15,9606.ENSP00000293761,P16050,0.7910596026490067
558,ALOX15B,9606.ENSP00000369530,O15296,0.1028145695364236
559,ALOX5,9606.ENSP00000363512,P09917,0.995916114790287
560,ALOX5AP,9606.ENSP00000479870,P20292,0.3641832229580574
561,ALOXE3,9606.ENSP00000314879,Q9BYJ1,0.2360927152317881
562,ALPG,9606.ENSP00000295453,P10696,0.9056291390728478
563,ALPI,9606.ENSP00000295463,P09923,0.7384105960264902
564,ALPK2,9606.ENSP00000354991,Q86TB3,0.5411699779249448
565,ALPK3,9606.ENSP00000258888,Q96L96,0.1927704194260486
566,ALPL,9606.ENSP00000363973,P05186,0.0585540838852094
567,ALPP,9606.ENSP00000375881,P05187,0.8113134657836645
568,ALS2,9606.ENSP00000264276,Q96Q42,0.75
569,ALS2CL,9606.ENSP00000313670,Q60I27,0.592384105960265
570,ALX1,9606.ENSP00000315417,Q15699,0.5869205298013245
571,ALX3,9606.ENSP00000497310,O95076,0.513907284768212
572,ALX4,9606.ENSP00000498217,Q9H161,0.4737306843267108
573,ALYREF,9606.ENSP00000421592,Q86V81,0.4522075055187639
574,AMACR,9606.ENSP00000371517,Q9UHK6,0.757505518763797
575,AMBN,9606.ENSP00000313809,Q9NP70,0.1498344370860967
576,AMBP,9606.ENSP00000265132,P02760,0.4464128035320091
577,AMBRA1,9606.ENSP00000431926,Q9C0C7,0.0032008830022075
578,AMDHD1,9606.ENSP00000266736,Q96NU7,0.7004966887417219
579,AMDHD2,9606.ENSP00000391596,Q9Y303,
580,AMER2,9606.ENSP00000426528,Q8N7J2,0.4761589403973512
581,AMER3,9606.ENSP00000392700,Q8N944,0.5913907284768212
582,AMFR,9606.ENSP00000290649,Q9UKV5,0.7571743929359824
583,AMH,9606.ENSP00000221496,P03971,0.7566225165562914
584,AMHR2,9606.ENSP00000257863,Q16671,0.2932671081677703
585,AMIGO1,9606.ENSP00000358880,Q86WK6,0.0603752759381899
586,AMIGO2,9606.ENSP00000266581,Q86SJ2,0.2345474613686535
587,AMIGO3,9606.ENSP00000323096,Q86WK7,0.1138520971302426
588,AMMECR1L,9606.ENSP00000272647,Q6DCA0,0.3986754966887417
589,AMN,9606.ENSP00000299155,Q9BXJ7,0.4298013245033112
590,AMN1,9606.ENSP00000281471,Q8IY45,0.4003311258278147
591,AMOTL1,9606.ENSP00000387739,Q8IY63,0.4611479028697571
592,AMOTL2,9606.ENSP00000424765,Q9Y2J4,0.2328366445916114
593,AMPD1,9606.ENSP00000430075,P23109,0.8536975717439294
594,AMPD3,9606.ENSP00000379802,Q01432,0.6520971302428256
595,AMPH,9606.ENSP00000348602,P49418,0.1442052980132492
596,AMT,9606.ENSP00000273588,P48728,0.0412251655629137
597,AMTN,9606.ENSP00000341013,Q6UX39,0.7326710816777043
598,AMY2A,9606.ENSP00000481450,P04746,0.3014900662251658
599,AMY2B,9606.ENSP00000354610,P19961,0.4661699779249448
600,AMZ1,9606.ENSP00000308149,Q400G9,0.1547461368653463
601,AMZ2,9606.ENSP00000464635,Q86W34,0.3926048565121412
602,ANAPC1,9606.ENSP00000339109,Q9H1A4,0.8032560706401766
603,ANAPC10,9606.ENSP00000478501,Q9UM13,0.1567880794702028
604,ANAPC11,9606.ENSP00000349957,Q9NYG5,0.4520419426048567
605,ANAPC13,9606.ENSP00000421842,Q9BS18,0.4671633554083885
606,ANAPC15,9606.ENSP00000437360,P60006,0.8237306843267109
607,ANAPC16,9606.ENSP00000477760,Q96DE5,0.0083885209713023
608,ANAPC2,9606.ENSP00000314004,Q9UJX6,0.9722958057395144
609,ANAPC4,9606.ENSP00000426654,Q9UJX5,0.8882450331125827
610,ANAPC5,9606.ENSP00000261819,Q9UJX4,0.993653421633554
611,ANAPC7,9606.ENSP00000394394,Q9UJX3,0.4200883002207504
612,ANG,9606.ENSP00000336762,P03950,0.4378035320088301
613,ANGEL1,9606.ENSP00000251089,Q9UNK9,0.8318432671081678
614,ANGEL2,9606.ENSP00000355929,Q5VTE6,0.9818432671081676
615,ANGPT1,9606.ENSP00000428340,Q15389,0.3207505518763799
616,ANGPT2,9606.ENSP00000314897,O15123,0.5102649006622517
617,ANGPT4,9606.ENSP00000371347,Q9Y264,0.7029249448123621
618,ANGPTL1,9606.ENSP00000234816,O95841,0.7133002207505518
619,ANGPTL2,9606.ENSP00000362524,Q9UKU9,0.6960264900662253
620,ANGPTL3,9606.ENSP00000360170,Q9Y5C1,0.0678807947019865
621,ANGPTL4,9606.ENSP00000301455,Q9BY76,0.1451434878587239
622,ANGPTL5,9606.ENSP00000335255,Q86XS5,0.4049116997792498
623,ANGPTL6,9606.ENSP00000253109,Q8NI99,0.7199227373068433
624,ANGPTL7,9606.ENSP00000366015,O43827,0.8731236203090508
625,ANGPTL8,9606.ENSP00000479969,Q6UXH0,0.6317880794701987
626,ANHX,9606.ENSP00000409950,E9PGG2,0.3904525386313468
627,ANK1,9606.ENSP00000265709,P16157,0.2551324503311261
628,ANKAR,9606.ENSP00000427882,Q7Z5J8,0.996578366445916
629,ANKDD1A,9606.ENSP00000325895,Q495B1,0.2689293598233995
630,ANKDD1B,9606.ENSP00000471417,A6NHY2,0.7635761589403974
631,ANKEF1,9606.ENSP00000367644,Q9NU02,0.1666114790286975
632,ANKFN1,9606.ENSP00000321627,Q8N957,0.6632450331125829
633,ANKFY1,9606.ENSP00000459943,Q9P2R3,0.5626931567328921
634,ANKH,9606.ENSP00000284268,Q9HCJ1,0.3705298013245033
635,ANKHD1,9606.ENSP00000354085,Q8IWZ3,0.5314569536423842
636,ANKIB1,9606.ENSP00000265742,Q9P2G1,0.0173289183222957
637,ANKK1,9606.ENSP00000306678,Q8NFD2,0.3353200883002205
638,ANKLE1,9606.ENSP00000377971,Q8NAG6,0.0610927152317882
639,ANKLE2,9606.ENSP00000350686,Q86XL3,0.8092715231788079
640,ANKMY1,9606.ENSP00000385887,Q9P2S6,0.9173289183222958
641,ANKMY2,9606.ENSP00000303570,Q8IV38,0.0997792494481235
642,ANKRA2,9606.ENSP00000296785,Q9H9E1,0.5938189845474614
643,ANKRD1,9606.ENSP00000360762,Q15327,0.2806843267108169
644,ANKRD10,9606.ENSP00000267339,Q9NXR5,0.4739514348785867
645,ANKRD11,9606.ENSP00000301030,Q6UB99,0.2318984547461371
646,ANKRD12,9606.ENSP00000262126,Q6UB98,0.6661699779249448
647,ANKRD13A,9606.ENSP00000261739,Q8IZ07,0.7712472406181016
648,ANKRD13B,9606.ENSP00000378328,Q86YJ7,0.736037527593819
649,ANKRD13C,9606.ENSP00000359982,Q8N6S4,0.5048013245033113
650,ANKRD13D,9606.ENSP00000427130,Q6ZTN6,0.9879690949227372
651,ANKRD16,9606.ENSP00000369436,Q6P6B7,0.4283112582781456
652,ANKRD17,9606.ENSP00000351416,O75179,0.6156181015452539
653,ANKRD18A,9606.ENSP00000382610,Q8IVF6,0.5752207505518763
654,ANKRD18B,9606.ENSP00000290943,A2A2Z9,0.2037527593818985
655,ANKRD2,9606.ENSP00000306163,Q9GZV1,0.955739514348786
656,ANKRD20A1,9606.ENSP00000477695,Q5TYW2,
657,ANKRD22,9606.ENSP00000360998,Q5VYY1,0.9458057395143488
658,ANKRD23,9606.ENSP00000321679,Q86SG2,0.6930463576158942
659,ANKRD24,9606.ENSP00000471252,Q8TF21,0.5756622516556291
660,ANKRD26,9606.ENSP00000365255,Q9UPS8,0.4998344370860929
661,ANKRD27,9606.ENSP00000304292,Q96NW4,0.0926600441501107
662,ANKRD28,9606.ENSP00000382379,O15084,0.0975717439293596
663,ANKRD29,9606.ENSP00000468354,Q8N6D5,0.1919426048565122
664,ANKRD30A,9606.ENSP00000354432,Q9BXX3,0.2669426048565123
665,ANKRD30BL,9606.ENSP00000386398,A7E2S9,0.9838852097130244
666,ANKRD31,9606.ENSP00000274361,Q8N7Z5,0.2126379690949228
667,ANKRD33,9606.ENSP00000301190,Q7Z3H0,0.0945364238410598
668,ANKRD33B,9606.ENSP00000296657,A6NCL7,0.5674944812362032
669,ANKRD34A,9606.ENSP00000475189,Q69YU3,0.2583333333333331
670,ANKRD34B,9606.ENSP00000339802,A5PLL1,0.9821743929359824
671,ANKRD34C,9606.ENSP00000401089,P0C6C1,0.7503311258278145
672,ANKRD35,9606.ENSP00000347802,Q8N283,0.2407284768211922
673,ANKRD36B,9606.ENSP00000481149,Q8N2N9,0.8673289183222959
674,ANKRD36C,9606.ENSP00000403302,Q5JPF3,0.2320640176600444
675,ANKRD37,9606.ENSP00000335147,Q7Z713,0.7988410596026491
676,ANKRD39,9606.ENSP00000377170,Q53RE8,0.6490066225165564
677,ANKRD40,9606.ENSP00000285243,Q6AI12,0.4429911699779251
678,ANKRD40CL,9606.ENSP00000494384,Q53H64,0.3842715231788078
679,ANKRD42,9606.ENSP00000435790,Q8N9B4,0.0441501103752762
680,ANKRD44,9606.ENSP00000282272,Q8N8A2,0.2374724061810155
681,ANKRD45,9606.ENSP00000331268,Q5TZF3,0.1340507726269315
682,ANKRD46,9606.ENSP00000429015,Q86W74,0.833112582781457
683,ANKRD49,9606.ENSP00000440396,Q8WVL7,0.1864238410596026
684,ANKRD50,9606.ENSP00000425658,Q9ULJ7,0.5762141280353202
685,ANKRD52,9606.ENSP00000267116,Q8NB46,0.5939293598233994
686,ANKRD53,9606.ENSP00000353796,Q8N9V6,0.3051876379690948
687,ANKRD54,9606.ENSP00000215941,Q6NXT1,0.0131346578366445
688,ANKRD55,9606.ENSP00000342295,Q3KP44,0.9248896247240618
689,ANKRD6,9606.ENSP00000345767,Q9Y2G4,0.1769867549668875
690,ANKRD60,9606.ENSP00000396747,Q9BZ19,0.4533664459161149
691,ANKRD61,9606.ENSP00000386502,A6NGH8,0.6383554083885211
692,ANKRD62,9606.ENSP00000467740,A6NC57,0.0801876379690948
693,ANKRD63,9606.ENSP00000399547,C9JTQ0,0.4945916114790287
694,ANKRD65,9606.ENSP00000445688,E5RJM6,0.3435430463576158
695,ANKRD66,9606.ENSP00000454770,B4E2M5,0.8925496688741722
696,ANKRD7,9606.ENSP00000265224,Q92527,0.4517660044150111
697,ANKRD9,9606.ENSP00000286918,Q96BM1,0.8204194260485652
698,ANKS1A,9606.ENSP00000353518,Q92625,0.7245584988962472
699,ANKS1B,9606.ENSP00000449629,Q7Z6G8,0.7408940397350995
700,ANKS3,9606.ENSP00000304586,Q6ZW76,0.9258830022075056
701,ANKS4B,9606.ENSP00000308772,Q8N8V4,0.1458609271523219
702,ANKS6,9606.ENSP00000297837,Q68DC2,0.7055739514348786
703,ANKUB1,9606.ENSP00000417635,A6NFN9,0.4182671081677703
704,ANKZF1,9606.ENSP00000321617,Q9H8Y5,0.3583885209713024
705,ANLN,9606.ENSP00000265748,Q9NQW6,0.9275386313465784
706,ANO1,9606.ENSP00000347454,Q5XXA6,0.3133002207505517
707,ANO10,9606.ENSP00000292246,Q9NW15,0.477262693156733
708,ANO2,9606.ENSP00000348453,Q9NQ90,0.9174944812362033
709,ANO3,9606.ENSP00000256737,Q9BYT9,0.1269867549668879
710,ANO4,9606.ENSP00000376703,Q32M45,0.7105960264900663
711,ANO5,9606.ENSP00000315371,Q75V66,0.6537527593818985
712,ANO6,9606.ENSP00000409126,Q4KMQ2,0.8426600441501104
713,ANO7,9606.ENSP00000274979,Q6IWH7,0.8683222958057395
714,ANO8,9606.ENSP00000159087,Q9HCE9,0.1082781456953637
715,ANO9,9606.ENSP00000332788,A1A5B4,0.7140176600441502
716,ANP32A,9606.ENSP00000417864,P39687,0.8355408388520972
717,ANP32B,9606.ENSP00000345848,Q92688,0.0963024282560702
718,ANP32D,9606.ENSP00000266594,O95626,0.4345474613686534
719,ANP32E,9606.ENSP00000463154,Q9BTT0,0.4757174392935981
720,ANPEP,9606.ENSP00000300060,P15144,0.5951986754966889
721,ANTKMT,9606.ENSP00000454380,Q9BQD7,0.1270971302428265
722,ANTXR1,9606.ENSP00000301945,Q9H6X2,0.3378035320088301
723,ANTXR2,9606.ENSP00000306185,P58335,0.3170529801324503
724,ANTXRL,9606.ENSP00000480615,A6NF34,0.8767660044150112
725,ANXA1,9606.ENSP00000366109,P04083,0.7247240618101545
726,ANXA10,9606.ENSP00000352248,Q9UJ72,0.936092715231788
727,ANXA11,9606.ENSP00000398610,P50995,0.2289183222958059
728,ANXA13,9606.ENSP00000262219,P27216,0.6451434878587197
729,ANXA2,9606.ENSP00000346032,P07355,0.7722958057395143
730,ANXA2R,9606.ENSP00000315915,Q3ZCQ2,0.1110375275938191
731,ANXA3,9606.ENSP00000264908,P12429,0.1424944812362071
732,ANXA4,9606.ENSP00000377833,P09525,0.6682119205298014
733,ANXA5,9606.ENSP00000296511,P08758,0.05182119205298
734,ANXA6,9606.ENSP00000346550,P08133,0.2776490066225164
735,ANXA7,9606.ENSP00000362010,P20073,0.9247240618101544
736,ANXA8,9606.ENSP00000478026,A0A087WTN9,0.2174392935982343
737,ANXA8L1,9606.ENSP00000480221,Q5VT79,0.8460816777041943
738,ANXA9,9606.ENSP00000357943,O76027,0.3318984547461369
739,AOAH,9606.ENSP00000479664,P28039,0.0811258278145693
740,AOC1,9606.ENSP00000411613,P19801,0.464459161147903
741,AOC2,9606.ENSP00000253799,O75106,0.2785871964679912
742,AOC3,9606.ENSP00000312326,Q16853,0.0164459161147902
743,AOPEP,9606.ENSP00000364464,Q8N6M6,0.3807395143487859
744,AOX1,9606.ENSP00000363832,Q06278,0.383609271523179
745,AP1AR,9606.ENSP00000274000,Q63HQ0,0.0048565121412803
746,AP1B1,9606.ENSP00000350199,Q10567,0.3469646799116999
747,AP1G1,9606.ENSP00000377148,O43747,0.0564569536423837
748,AP1G2,9606.ENSP00000312442,O75843,0.6938741721854305
749,AP1M1,9606.ENSP00000388996,Q9BXS5,0.4088852097130244
750,AP1M2,9606.ENSP00000465685,Q9Y6Q5,0.7205849889624725
751,AP1S1,9606.ENSP00000336666,P61966,0.3582229580573953
752,AP1S3,9606.ENSP00000379891,Q96PC3,0.4597130242825609
753,AP2A1,9606.ENSP00000351926,O95782,0.1596578366445913
754,AP2A2,9606.ENSP00000327694,O94973,0.3155629139072848
755,AP2B1,9606.ENSP00000483185,P63010,0.9159492273730684
756,AP2M1,9606.ENSP00000403362,Q96CW1,0.7896799116997792
757,AP2S1,9606.ENSP00000470176,P53680,0.3302428256070641
758,AP3B1,9606.ENSP00000255194,O00203,0.754028697571744
759,AP3B2,9606.ENSP00000440984,Q13367,0.2651766004415009
760,AP3D1,9606.ENSP00000495274,O14617,0.4730132450331124
761,AP3M1,9606.ENSP00000347408,Q9Y2T2,0.6952538631346579
762,AP3M2,9606.ENSP00000428787,P53677,0.0827262693156733
763,AP3S1,9606.ENSP00000325369,Q92572,0.5261589403973512
764,AP3S2,9606.ENSP00000338777,P59780,0.3537527593818985
765,AP4B1,9606.ENSP00000358582,Q9Y6B7,0.594757174392936
766,AP4E1,9606.ENSP00000261842,Q9UPM8,0.5565121412803533
767,AP4M1,9606.ENSP00000403663,O00189,0.1828366445916115
768,AP4S1,9606.ENSP00000216366,Q9Y587,0.2501103752759379
769,AP5B1,9606.ENSP00000454303,Q2VPB7,0.0884657836644589
770,AP5M1,9606.ENSP00000261558,Q9H0R1,0.6269315673289184
771,AP5S1,9606.ENSP00000481750,Q9NUS5,0.4223509933774832
772,AP5Z1,9606.ENSP00000497815,O43299,0.7777041942604856
773,APAF1,9606.ENSP00000448165,O14727,0.6779801324503312
774,APBA1,9606.ENSP00000265381,Q02410,0.4397350993377484
